Zafra-Semana,Ingenio,Zafra,Semana,CAÑA CONTRATADA CORTE MANUAL (TON),CAÑA CONTRATADA COSECHA MEC (TON),CAÑA DE OTROS INGENIOS (TON),CAÑA LIBRE (NO CONTRATADA) (TON),CAÑA MOLIDA BRUTA TOTAL (TON),CAÑA UTILIZADA PARA SEMILLA (TON),CAÑA ENVIADA A OTROS INGENIOS (TON),CAÑA DESTINADA A OTROS FINES (TON),TOTAL CAÑA COSECHADA (TON),TOTAL CAÑA COSECHADA (HA),CAÑA MOLIDA NO PROGRAMADA (TON)
201734,El Refugio,2017,34,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201735,El Refugio,2017,35,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201736,El Refugio,2017,36,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201737,El Refugio,2017,37,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201738,El Refugio,2017,38,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201739,El Refugio,2017,39,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
201740,El Refugio,2017,40,419407.06,0,0,0,419407.06,0,117968.14,0,537375.2,7891.19,0
20178,La Margarita,2017,8,66331.72,0,76.28,0,66408,350,0,120,66878,1827.183,0
20179,La Margarita,2017,9,107704.62,0,154.89,201.49,108061,509.5,0,120,108690.5,2332.18,0
201710,La Margarita,2017,10,144755.98,0,1105.87,331.15,146193,766,0,120,147079,2902.482,0
201711,La Margarita,2017,11,186607.4,0,1105.87,374.73,188088,766,0,125,188979,3373.679,0
201712,La Margarita,2017,12,229658.76,0,1105.87,466.37,231231,1300,0,154,232685,3978.362,0
201713,La Margarita,2017,13,273227.02,0,1105.87,1329.11,275662,1562,0,289,277513,4607.725,0
201714,La Margarita,2017,14,311415.02,0,1105.87,1329.11,313850,2021.5,0,289,316160.5,5113.627,0
201715,La Margarita,2017,15,321900.01,581.85,0,1245.85,323727.71,1978.19,0,20,325725.9,6180.315,0
201716,La Margarita,2017,16,364644.949,1804.691,0,2602.07,369051.71,2349.19,0,20,371420.9,7066.568,0
201717,La Margarita,2017,17,410110.831,2180.879,0,0,412291.71,2737.19,0,255,415283.9,7773.57,0
201718,La Margarita,2017,18,448449.664,2873.756,0,3528.29,454851.71,2901.19,0,975,458727.9,8551.647,0
201719,La Margarita,2017,19,492025.519,3212.191,0,0,495237.71,3109.19,0,1160,499506.9,9210.88,0
201720,La Margarita,2017,20,521919.284,4827.726,0,4543.7,531290.71,3205.19,0,1180,535675.9,9842.844,0
201721,La Margarita,2017,21,562692.792,5455.507,0,5360.41,573508.709,3403.19,0,1200,578111.899,10575.183,0
201722,La Margarita,2017,22,605639.575,6228.745,0,5825.39,617693.71,3999.19,0,2159,623851.9,11348.638,0
201723,La Margarita,2017,23,647348.586,7509.914,0,5972.21,660830.71,4157.19,0,2733,667720.9,12164.216,0
201724,La Margarita,2017,24,689954.834,8645.215,0,6251.66,704851.709,4322.49,0,2752,711926.199,12927.523,0
201725,La Margarita,2017,25,730903.762,10065.408,0,6646.54,747615.71,4681.49,0,2972,755269.2,13494.953,0
201726,La Margarita,2017,26,769853.798,11878.302,0,7530.61,789262.71,4986.49,0,3256,797505.2,14483.088,0
201727,La Margarita,2017,27,808720.525,14030.225,0,7926.96,830677.71,5285.5,0,3573,839536.21,15238.382,0
201728,La Margarita,2017,28,845821.48,16280.079,0,8298.15,870399.709,5376.5,0,4572,880348.209,15140.869,0
201729,La Margarita,2017,29,881904.25,17749.51,1250.88,8852.07,909756.71,5494.5,0,4932,920183.21,15909.546,0
201730,La Margarita,2017,30,913058.034,19242.036,2500.03,11646.61,946446.71,5605.5,0,7167,959219.21,17957.742,0
201731,La Margarita,2017,31,951282.269,20802.801,2500.03,11646.61,986231.71,5669.5,0,7167,999068.21,19402.984,0
201732,La Margarita,2017,32,987069.487,22190.492,2942.12,11646.61,1023848.709,5820.5,0,9829,1039498.209,19395.972,0
201733,La Margarita,2017,33,987069.487,22190.492,2942.12,11646.61,1023848.71,5820.5,0,9829,1039498.21,19395.972,0
201734,La Margarita,2017,34,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201735,La Margarita,2017,35,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201736,La Margarita,2017,36,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201737,La Margarita,2017,37,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201738,La Margarita,2017,38,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201739,La Margarita,2017,39,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
201740,La Margarita,2017,40,1053730.044,23621.74,2942.12,13714,1094007.904,7196.5,0,13483.7,1114688.104,20324.381,0
20171,Atencingo,2017,1,0,0,0,0,0,9556.517,0,0,9556.517,71.03,0
20172,Atencingo,2017,2,0,0,0,0,0,10574.347,0,0,10574.347,78.56,0
20173,Atencingo,2017,3,0,0,0,0,0,11239.347,0,0,11239.347,83.67,0
20174,Atencingo,2017,4,0,0,0,0,0,12384.227,0,0,12384.227,90.98,0
20175,Atencingo,2017,5,0,0,0,0,0,13414.227,0,0,13414.227,98.52,0
20176,Atencingo,2017,6,0,0,0,0,0,14091.227,0,0,14091.227,104.02,0
20177,Atencingo,2017,7,0,0,0,0,0,14396.227,0,0,14396.227,106.32,0
20178,Atencingo,2017,8,0,0,0,0,0,16337.227,0,0,16337.227,121.83,0
20179,Atencingo,2017,9,48511,0,0,0,48511,18429.227,0,0,66940.227,508.433,1253.55
201710,Atencingo,2017,10,97734.73,0,0,0,97734.73,19874.347,0,0,117609.077,925.05,1568.63
201711,Atencingo,2017,11,159200.85,0,0,0,159200.85,20529.347,0,0,179730.197,1420.922,1645.32
201712,Atencingo,2017,12,219093.47,0,0,0,219093.47,21079.547,0,0,240173.017,1921.599,2468.45
201713,Atencingo,2017,13,277815.34,0,0,0,277815.34,21280.547,0,0,299095.887,2408.243,2769.76
201714,Atencingo,2017,14,323103.3,0,0,0,323103.3,21510.547,0,0,344613.847,2801.719,4258.74
201715,Atencingo,2017,15,432744.69,424.41,0,45.9,433215,14134.325,0,0,447349.325,3875.59,5724.72
201716,Atencingo,2017,16,499417.14,1156.66,0,171.2,500745,14674.325,0,0,515419.325,4466.67,7309.43
201717,Atencingo,2017,17,563406.51,1689.79,0,199.7,565296,15696.325,0,0,580992.325,4907.9,8883.12
201718,Atencingo,2017,18,627470.77,2974.36,0,242.87,630688,16791.325,0,0,647479.325,5461.66,11319.77
201719,Atencingo,2017,19,692020.26,3929.87,0,242.87,696193,16991.33,0,0,713184.33,6028.4,12034.9
201720,Atencingo,2017,20,757739.46,5106.67,0,242.87,763089,17367.33,0,0,780456.33,6611.67,13010.99
201721,Atencingo,2017,21,821908.11,5963.02,0,242.87,828114,18329.38,0,0,846443.38,7166.58,15883.46
201722,Atencingo,2017,22,887859.81,6994.58,0,467.61,895322,18996.58,0,0,914318.58,7761.58,21670.4
201723,Atencingo,2017,23,947942.58,8463.81,0,467.61,956874,20712.7,0,0,977586.7,8318.94,27617.34
201724,Atencingo,2017,24,1011632.32,9549.29,0,488.39,1021670,20712.7,0,0,1042382.7,8910.14,29137.05
201725,Atencingo,2017,25,0,10639.14,0,651.23,0,20817.7,0,0,0,9508.133,30800.31
201726,Atencingo,2017,26,1141009.57,11950.2,0,651.23,1153611,20817.7,0,0,1174428.7,10150.078,35475.61
201727,Atencingo,2017,27,1202333.03,11984.47,0,745.5,1215063,20817.7,0,0,1235880.7,10717.743,36906.5
201728,Atencingo,2017,28,1261967.73,12653.77,0,745.5,1275367,20817.7,0,0,1296184.7,11308.466,38531.98
201729,Atencingo,2017,29,1316636.54,13875.86,0,820.6,1331333,20817.7,0,0,1352150.7,11856.059,39341.87
201730,Atencingo,2017,30,1367612.13,15256.27,0,820.6,1383689,20817.7,0,0,1404506.7,12343.205,43049.51
201731,Atencingo,2017,31,1426390.38,16438.02,0,820.6,1443649,20817.7,0,0,1464466.7,13035.973,44886.09
201732,Atencingo,2017,32,1488730.28,17327.12,0,820.6,1506878,20817.7,0,0,1527695.7,13535.639,49082.81
201733,Atencingo,2017,33,1545931.87,17968.53,0,820.6,1564721,20817.7,0,0,1585538.7,14127.338,51128.13
201734,Atencingo,2017,34,1606104.16,19303.73,0,940.11,1626348,20817.7,0,0,1647165.7,14793.398,52090.94
201735,Atencingo,2017,35,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201736,Atencingo,2017,36,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201737,Atencingo,2017,37,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201738,Atencingo,2017,38,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201739,Atencingo,2017,39,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201740,Atencingo,2017,40,1635189.98,20335.04,0,2393.86,1657918.88,21884.965,0,3044.805,1682848.65,15351.758,52090.94
201747,Atencingo,2017,47,0,0,0,0,0,5656.07,0,0,5656.07,42.25,0
201748,Atencingo,2017,48,0,0,0,0,0,7682.545,0,0,7682.545,57.26,0
201749,Atencingo,2017,49,0,0,0,0,0,8985.545,0,0,8985.545,67.52,0
201750,Atencingo,2017,50,0,0,0,0,0,8985.545,0,0,8985.545,67.52,0
201751,Atencingo,2017,51,0,0,0,0,0,8985.545,0,0,8985.545,67.52,0
201752,Atencingo,2017,52,0,0,0,0,0,8985.545,0,0,8985.545,67.52,0
201715,San Rafael de Pucté,2017,15,223497.35,26413.22,0,0,249910.57,0,0,0,249910.57,4664.48,0
201716,San Rafael de Pucté,2017,16,279798.44,28177.39,0,0,307975.83,0,0,0,307975.83,5847.18,0
201717,San Rafael de Pucté,2017,17,328751.78,34659.03,0,0,363410.81,0,0,0,363410.81,7319.59,0
201718,San Rafael de Pucté,2017,18,385079.27,45734.56,0,0,430813.83,0,0,0,430813.83,8533.5,0
201719,San Rafael de Pucté,2017,19,437693.75,54555,0,0,492248.75,0,0,0,492248.75,9762.27,0
201720,San Rafael de Pucté,2017,20,494807.43,62548.98,0,0,557356.41,0,0,0,557356.41,11386.2,0
201721,San Rafael de Pucté,2017,21,547312.05,80121.44,0,0,627433.49,0,0,0,627433.49,12743.19,0
201722,San Rafael de Pucté,2017,22,601178.24,90949.13,0,0,692127.37,0,0,0,692127.37,14039.08,0
201723,San Rafael de Pucté,2017,23,654780.19,99491.41,0,0,754271.6,0,0,0,754271.6,14946.578,0
201724,San Rafael de Pucté,2017,24,705338.11,115160.88,0,0,820498.99,0,0,0,820498.99,16273.84,0
201725,San Rafael de Pucté,2017,25,755953.09,122311.84,0,0,878264.93,0,0,0,878264.93,17470.387,0
201726,San Rafael de Pucté,2017,26,809788.72,138599.48,0,0,948388.2,0,0,0,948388.2,250182.897,0
201727,San Rafael de Pucté,2017,27,863138.49,155890.63,0,0,1019029.12,0,0,0,1019029.12,20572.207,0
201728,San Rafael de Pucté,2017,28,912221.21,173695.14,0,0,1085916.35,0,0,0,1085916.35,22141.375,0
201729,San Rafael de Pucté,2017,29,960618.8,188526.69,0,0,1149145.49,0,0,0,1149145.49,23643.775,0
201730,San Rafael de Pucté,2017,30,1008879.26,196678.18,0,0,1205557.44,0,0,0,1205557.44,24983.605,0
201731,San Rafael de Pucté,2017,31,1052046.66,204778.27,0,0,1256824.93,0,0,0,1256824.93,26167.385,0
201732,San Rafael de Pucté,2017,32,1100518.26,215301.59,0,0,1315819.85,0,0,0,1315819.85,27646.917,0
201733,San Rafael de Pucté,2017,33,1141586.6,224161.15,0,0,1365747.75,0,0,0,1365747.75,29112.847,0
201734,San Rafael de Pucté,2017,34,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201735,San Rafael de Pucté,2017,35,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201736,San Rafael de Pucté,2017,36,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201737,San Rafael de Pucté,2017,37,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201738,San Rafael de Pucté,2017,38,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201739,San Rafael de Pucté,2017,39,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
201740,San Rafael de Pucté,2017,40,1153991.07,225435.67,0,0,1379426.74,0,0,0,1379426.74,29526.79,0
20179,Alianza Popular,2017,9,30360,0,0,0,30360,17283.84,0,0,47643.84,774.854,0
201710,Alianza Popular,2017,10,70150,0,0,0,70150,18634.2,0,0,88784.2,1447.092,0
201711,Alianza Popular,2017,11,107550,0,0,0,107550,20730.72,0,0,128280.72,2104.416,0
201712,Alianza Popular,2017,12,147103,0,0,0,147103,20730.72,0,0,167833.72,2805.235,0
201713,Alianza Popular,2017,13,194395,0,0,0,194395,21293.16,0,0,215688.16,3652.009,0
201714,Alianza Popular,2017,14,237270,4425,0,0,241695,21659.64,0,0,263354.64,4509.973,0
201715,Alianza Popular,2017,15,277785,28408,9407,0,315600,15943.68,20.46,0,331564.14,5043.146,0
201716,Alianza Popular,2017,16,319426,35457,9725.91,0,364608.91,16259.52,20.46,0,380888.89,5821.963,0
201717,Alianza Popular,2017,17,359326,40857,9725.91,0,409908.91,16876.8,20.46,0,426806.17,6565.082,0
201718,Alianza Popular,2017,18,399089,52694,9725.91,0,461508.91,17115,20.46,0,478644.37,7400.352,0
201719,Alianza Popular,2017,19,437395,58278,9725.91,0,505398.91,17364.36,20.46,0,522783.73,8060.86,0
201720,Alianza Popular,2017,20,474178,63770,9725.91,0,547673.91,17493.96,20.46,0,565188.33,8669.828,0
201721,Alianza Popular,2017,21,507731,70073,9725.91,0,587529.91,17966.64,20.46,0,605517.01,9291.087,0
201722,Alianza Popular,2017,22,549007,77942,9725.91,0,636674.91,18449.76,20.46,0,655145.13,10088.184,0
201723,Alianza Popular,2017,23,585520,83249,9725.91,0,678494.91,18475.92,20.46,0,696991.29,10729.271,0
201724,Alianza Popular,2017,24,627480,88644,9725.91,0,725849.91,18625.92,20.46,0,744496.29,11507.588,0
201725,Alianza Popular,2017,25,663879,94860,9725.91,0,768464.91,19134.72,20.46,0,787620.09,12243.873,0
201726,Alianza Popular,2017,26,704296,101968,9725.91,0,815989.91,19281.36,20.46,0,835291.73,13102.211,0
201727,Alianza Popular,2017,27,743078,109911,9725.91,0,862714.91,19655.52,20.46,0,882390.89,13896.903,0
201728,Alianza Popular,2017,28,781293,114366,9725.91,0,905384.91,19712.88,20.46,0,925118.25,14703.74,0
201729,Alianza Popular,2017,29,820260,120179,9725.91,0,950164.91,20136.6,20.46,0,970321.97,15525.609,0
201730,Alianza Popular,2017,30,851106,125510,10068.09,0,986684.09,20136.6,20.46,0,1006841.15,16147.798,0
201731,Alianza Popular,2017,31,890374,129450,11316,0,1031140,20136.6,20.46,0,1051297.06,16975.651,0
201732,Alianza Popular,2017,32,926256,137832,11411.51,0,1075499.51,20418.12,20.46,0,1095938.09,17859.114,0
201733,Alianza Popular,2017,33,955342,148773,12555.13,0,1116670.13,20428.56,20.46,0,1137119.15,18687.661,0
201734,Alianza Popular,2017,34,985455,154118,13072,0,1152645,20428.56,20.46,0,1173094.02,19418.818,0
201735,Alianza Popular,2017,35,1016565,159527,13301.86,0,1189393.86,20542.56,20.46,0,1209956.88,20183.474,0
201736,Alianza Popular,2017,36,1041961,163321,15384.76,0,1220666.76,20573.16,20.46,0,1241260.38,20706.068,0
201737,Alianza Popular,2017,37,1065370,165969,15385,4000,1250724,20573.16,346.33,17328,1288971.49,21835.66,0
201738,Alianza Popular,2017,38,1065370,165969,15385,4000,1250724,20573.16,346.33,17328,1288971.49,21835.66,0
201739,Alianza Popular,2017,39,1065370,165969,15385,4000,1250724,20573.16,346.33,17328,1288971.49,21835.66,0
201740,Alianza Popular,2017,40,1065370,165969,15385,4000,1250724,20573.16,346.33,17328,1288971.49,21835.66,0
201711,Plan de Ayala,2017,11,31561.08,4747.81,0,0,36308.89,12984.46,0,858.54,50151.89,669.766,1411.13
201712,Plan de Ayala,2017,12,59108.98,13989.31,0,0,73098.29,14908.71,0,858.54,88865.54,1172.686,2491.45
201713,Plan de Ayala,2017,13,84274.89,24206.58,0,0,108481.47,17419.28,0,858.54,126759.29,1631.467,2691.14
201714,Plan de Ayala,2017,14,112492.63,36579.06,0,0,149071.69,18182.06,0,944.04,168197.79,2210.969,2756.16
201715,Plan de Ayala,2017,15,205531.765,55332.44,20.46,0,260884.665,6482.19,9407.12,23902.08,300676.055,3744.45,6533.15
201716,Plan de Ayala,2017,16,244220.995,71331,20.46,0,315572.455,8522.6,9725.91,23902.08,357723.045,4457.455,8817.78
201717,Plan de Ayala,2017,17,273033.305,82888.49,20.46,0,355942.255,10375.09,9725.91,24517.38,400560.635,4970.883,10015.93
201718,Plan de Ayala,2017,18,311429.635,92225.59,20.46,0,403675.685,11862.79,9725.91,30160.38,455424.765,5705.709,10015.93
201719,Plan de Ayala,2017,19,346369.805,107348.69,20.46,0,453738.955,12920.34,9725.9,30160.38,506545.575,6378.022,11704.72
201720,Plan de Ayala,2017,20,381872.675,123183.82,20.46,0,505076.955,13460.19,9725.9,30707.63,558970.675,7079.942,12521.75
201721,Plan de Ayala,2017,21,416769.965,138270.24,20.46,0,555060.665,15177.19,9725.9,31024.38,610988.135,7772.921,14296.36
201722,Plan de Ayala,2017,22,449642.205,152531.64,20.46,0,602194.305,16237.69,9725.9,35883.38,664041.275,8483.774,14515.82
201723,Plan de Ayala,2017,23,475496.315,160629.66,20.46,0,636146.435,16749.39,9725.9,37129.33,699751.055,9041.634,15966.11
201724,Plan de Ayala,2017,24,507588.315,173714.41,20.46,0,681323.185,17418.89,9725.9,37796.33,746264.305,9646.773,17748.97
201725,Plan de Ayala,2017,25,538857.555,183906.72,20.46,0,722784.735,18014.89,9725.91,42928.98,793454.515,10411.487,18084.24
201726,Plan de Ayala,2017,26,576316.095,194714.53,20.46,0,771051.085,18372.54,9725.91,42928.98,842078.515,11128.04,18615.72
201727,Plan de Ayala,2017,27,610019.955,208535.56,20.46,0,818575.975,18372.54,9725.91,46946.96,893621.385,11915.88,20237.36
201728,Plan de Ayala,2017,28,644598.265,220296.99,20.46,0,864915.715,18428.54,9725.91,49983.71,943053.875,12750.121,20659.87
201729,Plan de Ayala,2017,29,670422.905,236142.34,20.46,0,906585.705,18428.54,9725.91,55784.36,990524.515,13628.503,20998.71
201730,Plan de Ayala,2017,30,701209.975,247759.37,20.46,0,948989.805,18521.04,10068.09,85792.71,1063371.645,14838.767,21198.28
201731,Plan de Ayala,2017,31,726504.355,261760.74,20.46,0,988285.555,18857.09,11315.56,89798.71,1108256.915,15658.793,22680.69
201732,Plan de Ayala,2017,32,752938.635,275202.14,20.46,0,1028161.235,19259.09,11411.51,92388.19,1151220.025,16624.086,23550.05
201733,Plan de Ayala,2017,33,781244.745,288376.63,20.46,393.23,1070035.065,19282.09,12555.13,95155.61,1197027.895,17550.289,23550.05
201734,Plan de Ayala,2017,34,803274.835,299330.45,20.46,2231.59,1104857.335,19282.09,13071.58,101694.73,1238905.735,18506.68,23573.51
201735,Plan de Ayala,2017,35,820164.345,311056.55,20.46,5035.54,1136276.895,19379.59,13301.86,105336.93,1274295.275,19340.935,23573.51
201736,Plan de Ayala,2017,36,829775.245,320489.46,20.46,9274.59,1159559.755,19417.09,15384.76,107030.48,1301392.085,19979.558,22199.2
201737,Plan de Ayala,2017,37,843120.105,330155.61,20.46,11224.68,1184520.855,19461.09,15384.76,110547.95,1329914.655,20796.072,22199.2
201738,Plan de Ayala,2017,38,846328.475,332633.22,346.33,13488.2,1192796.225,19461.09,15384.76,114331.65,1341973.725,21208.892,22199.2
201739,Plan de Ayala,2017,39,846328.475,332633.22,346.33,13488.2,1192796.225,19461.09,15384.76,114331.65,1341973.725,21208.892,22199.2
201740,Plan de Ayala,2017,40,846328.475,332633.22,346.33,13488.2,1192796.225,19461.09,15384.76,114331.65,1341973.725,21208.892,22199.2
20172,Plan de San Luis,2017,2,0,0,0,0,0,1947.5,0,0,1947.5,0,0
20173,Plan de San Luis,2017,3,0,0,0,0,0,3028.75,0,0,3028.75,0,0
20174,Plan de San Luis,2017,4,0,0,0,0,0,4036.25,0,0,4036.25,0,0
20175,Plan de San Luis,2017,5,0,0,0,0,0,4036.25,0,0,4036.25,0,0
20176,Plan de San Luis,2017,6,0,0,0,0,0,4036.25,0,0,4036.25,0,0
20177,Plan de San Luis,2017,7,0,0,0,0,0,4036.25,0,0,4036.25,0,0
20178,Plan de San Luis,2017,8,43349.73,9911.54,0,0,53261.27,4036.25,0,0,57297.52,885.921,0
20179,Plan de San Luis,2017,9,76835.91,18220.36,0,0,95056.27,4036.25,0,0,99092.52,1555.19,0
201710,Plan de San Luis,2017,10,115727.19,29969.08,0,0,145696.27,4036.25,0,406,150138.52,2330.414,0
201711,Plan de San Luis,2017,11,152869.44,43836.83,0,0,196706.27,4036.25,0,1001,201743.52,3047.913,0
201712,Plan de San Luis,2017,12,189645.02,56716.25,0,0,246361.27,4036.25,0,1096,251493.52,3775.63,0
201713,Plan de San Luis,2017,13,229737.96,67003.31,0,0,296741.27,4970,0,1181,302892.27,4566.668,0
201714,Plan de San Luis,2017,14,269201.45,79994.82,0,0,349196.27,7323,0,1336,357855.27,5324.445,0
201715,Plan de San Luis,2017,15,237799.92,70797.76,0,0,308597.68,16549.75,0,260,325407.43,4528.59,0
201716,Plan de San Luis,2017,16,279694.03,83273.65,0,0,362967.68,16798.25,0,260,380025.93,5362.46,0
201717,Plan de San Luis,2017,17,317198.83,98958.85,0,0,416157.68,16822.75,0,260,433240.43,6042.79,0
201718,Plan de San Luis,2017,18,355395.26,112517.42,0,0,467912.68,17095.75,0,385,485393.43,6798.02,0
201719,Plan de San Luis,2017,19,393643.06,127809.62,0,0,521452.68,17116.75,0,445,539014.43,7556.34,0
201720,Plan de San Luis,2017,20,430249.5,142903.18,0,0,573152.68,17116.75,0,625,590894.43,8346.18,0
201721,Plan de San Luis,2017,21,468573.86,161038.82,0,0,629612.68,17116.75,0,625,647354.43,9114.12,0
201722,Plan de San Luis,2017,22,502457.42,173980.26,0,0,676437.68,17116.75,0,1122.5,694676.93,9722.53,0
201723,Plan de San Luis,2017,23,530948.52,187242.68,0,0,718191.2,17116.75,0,1207.5,736515.45,10396.3,0
201724,Plan de San Luis,2017,24,567671.71,200319.49,0,0,767991.2,17116.75,0,1282.5,786390.45,11111.32,0
201725,Plan de San Luis,2017,25,600607.14,210529.06,0,0,811136.2,17116.75,0,1481.25,829734.2,11737.696,0
201726,Plan de San Luis,2017,26,635774.17,227087.03,0,0,862861.2,17116.75,0,1516.25,881494.2,12496.567,0
201727,Plan de San Luis,2017,27,663689.88,250446.32,0,0,914136.2,17116.75,0,1801.25,933054.2,13237.506,0
201728,Plan de San Luis,2017,28,695464.42,262761.78,0,0,958226.2,17116.75,0,2628.75,977971.7,14009.029,0
201729,Plan de San Luis,2017,29,727823.24,282982.96,0,0,1010806.2,17116.75,0,2862.75,1030785.7,14922.474,0
201730,Plan de San Luis,2017,30,754705.61,293345.64,0,0,1048051.25,17116.75,0,3477.75,1068645.75,15513.944,0
201731,Plan de San Luis,2017,31,788833.07,308648.18,0,0,1097481.25,17116.75,0,3942.75,1118540.75,16445.266,0
201732,Plan de San Luis,2017,32,816235.58,329450.67,0,0,1145686.25,17116.75,0,4237.75,1167040.75,17342.229,0
201733,Plan de San Luis,2017,33,842307.89,345300.91,0,1762.45,1189371.25,17116.75,0,4543.75,1211031.75,18084.795,0
201734,Plan de San Luis,2017,34,862800.78,358903.67,0,1762.45,1223466.9,17116.75,0,5123.75,1245707.4,18744.119,0
201735,Plan de San Luis,2017,35,887947.17,375703.86,0,2870.87,1266521.9,17116.75,0,5973.75,1289612.4,19654.767,0
201736,Plan de San Luis,2017,36,908044.44,387941.41,0,4336.47,1300322.32,17116.75,0,7433.5,1324872.57,20337.63,0
201737,Plan de San Luis,2017,37,922201.69,394929.34,0,4800.06,1321931.09,17116.75,0,12653.5,1351701.34,20987.668,0
201738,Plan de San Luis,2017,38,927724.68,397882.78,0,7985.37,1333592.83,12876,0,20528.5,1366997.33,21508.895,0
201739,Plan de San Luis,2017,39,927724.68,397882.78,0,7985.37,1333592.83,12876,0,20528.5,1366997.33,21508.895,0
201740,Plan de San Luis,2017,40,927724.68,397882.78,0,7985.37,1333592.83,12876,0,20528.5,1366997.33,21508.895,0
